status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_266475326802937,2,14,1,0,14,0,0,0,0,0
246675545449582_266145073502629,2,14,8,0,14,0,0,0,0,0
246675545449582_265611280222675,2,12,0,0,12,0,0,0,0,0
246675545449582_265568490226954,2,14,12,0,14,0,0,0,0,0
246675545449582_265562240227579,2,16,3,0,16,0,0,0,0,0
246675545449582_265548726895597,2,16,0,0,16,0,0,0,0,0
246675545449582_265533533563783,2,20,3,0,20,0,0,0,0,0
246675545449582_265524703564666,2,30,10,0,30,0,0,0,0,0
246675545449582_265504066900063,2,14,8,0,14,0,0,0,0,0
246675545449582_265437903573346,2,35,10,0,35,0,0,0,0,0
246675545449582_265420880241715,2,21,4,0,21,0,0,0,0,0
246675545449582_265417793575357,2,20,7,0,20,0,0,0,0,0
246675545449582_265408963576240,2,22,10,13,22,0,0,0,0,0
246675545449582_265215636928906,2,32,14,0,32,0,0,0,0,0
246675545449582_265168940266909,2,12,6,0,12,0,0,0,0,0
246675545449582_265165350267268,2,11,6,0,11,0,0,0,0,0
246675545449582_265109326939537,2,12,0,0,12,0,0,0,0,0
246675545449582_265097336940736,2,12,0,0,12,0,0,0,0,0
246675545449582_265096510274152,2,16,1,0,16,0,0,0,0,0
246675545449582_265078393609297,2,21,5,1,21,0,0,0,0,0
246675545449582_264938946956575,2,14,2,0,14,0,0,0,0,0
246675545449582_264843656966104,2,16,3,0,16,0,0,0,0,0
246675545449582_264772010306602,2,14,0,0,14,0,0,0,0,0
246675545449582_264495450334258,2,22,12,0,22,0,0,0,0,0
246675545449582_264494350334368,2,18,0,0,18,0,0,0,0,0
246675545449582_264448380338965,2,25,10,0,25,0,0,0,0,0
246675545449582_264397323677404,2,22,28,0,22,0,0,0,0,0
246675545449582_264383847012085,2,9,6,0,9,0,0,0,0,0
246675545449582_264177843699352,2,16,3,0,16,0,0,0,0,0
246675545449582_264173007033169,2,16,7,0,16,0,0,0,0,0
246675545449582_264167870367016,2,25,5,0,25,0,0,0,0,0
246675545449582_264166627033807,2,12,5,0,12,0,0,0,0,0
246675545449582_264092513707885,2,18,2,0,18,0,0,0,0,0
246675545449582_264089710374832,2,19,12,0,19,0,0,0,0,0
246675545449582_264081010375702,2,25,0,0,25,0,0,0,0,0
246675545449582_264078163709320,2,23,11,0,23,0,0,0,0,0
246675545449582_264069283710208,2,14,3,0,14,0,0,0,0,0
246675545449582_263857413731395,2,24,3,0,24,0,0,0,0,0
246675545449582_263839097066560,2,36,8,0,36,0,0,0,0,0
246675545449582_263829537067516,2,22,6,0,22,0,0,0,0,0
246675545449582_263761370407666,2,28,6,0,28,0,0,0,0,0
246675545449582_263700433747093,2,15,10,0,15,0,0,0,0,0
246675545449582_263520797098390,2,22,5,0,22,0,0,0,0,0
246675545449582_263516363765500,2,21,1,0,21,0,0,0,0,0
246675545449582_263425623774574,2,32,7,0,32,0,0,0,0,0
246675545449582_263392330444570,2,19,1,3,19,0,0,0,0,0
246675545449582_263378787112591,2,12,5,0,12,0,0,0,0,0
246675545449582_263019493815187,2,12,3,0,12,0,0,0,0,0
246675545449582_262836620500141,2,22,11,0,22,0,0,0,0,0
246675545449582_262833670500436,2,17,2,0,17,0,0,0,0,0
246675545449582_262748423842294,2,13,0,0,13,0,0,0,0,0
246675545449582_262505383866598,2,24,2,2,24,0,0,0,0,0
246675545449582_262499530533850,2,16,10,0,16,0,0,0,0,0
246675545449582_262456187204851,2,19,17,1,19,0,0,0,0,0
246675545449582_262453763871760,2,31,13,0,31,0,0,0,0,0
246675545449582_262437227206747,2,11,4,0,11,0,0,0,0,0
246675545449582_262394260544377,2,21,0,0,21,0,0,0,0,0
246675545449582_262390667211403,2,17,5,0,17,0,0,0,0,0
246675545449582_262385753878561,2,23,0,0,23,0,0,0,0,0
246675545449582_262381960545607,2,17,2,2,17,0,0,0,0,0
246675545449582_262228000561003,2,23,2,2,23,0,0,0,0,0
246675545449582_262193007231169,2,16,3,0,16,0,0,0,0,0
246675545449582_262067997243670,2,22,4,0,22,0,0,0,0,0
246675545449582_262037750580028,2,14,7,0,14,0,0,0,0,0
246675545449582_262033603913776,2,25,2,0,25,0,0,0,0,0
246675545449582_261811090602694,2,19,6,0,19,0,0,0,0,0
246675545449582_261792043937932,2,11,4,0,11,0,0,0,0,0
246675545449582_261790867271383,2,21,12,0,21,0,0,0,0,0
246675545449582_261711457279324,2,12,2,0,12,0,0,0,0,0
246675545449582_261696393947497,2,12,14,0,12,0,0,0,0,0
246675545449582_261641123953024,2,12,0,0,12,0,0,0,0,0
246675545449582_261415360642267,2,36,5,0,36,0,0,0,0,0
246675545449582_261320883985048,2,12,1,0,12,0,0,0,0,0
246675545449582_261292537321216,2,11,0,0,11,0,0,0,0,0
246675545449582_260972190686584,2,38,10,0,38,0,0,0,0,0
246675545449582_260925047357965,2,37,8,0,37,0,0,0,0,0
246675545449582_260764287374041,2,49,10,0,49,0,0,0,0,0
246675545449582_260698800713923,2,11,1,0,11,0,0,0,0,0
246675545449582_260687440715059,2,10,5,0,10,0,0,0,0,0
246675545449582_260677590716044,2,9,4,0,9,0,0,0,0,0
246675545449582_260677230716080,2,13,4,0,13,0,0,0,0,0
246675545449582_260672234049913,2,18,4,0,18,0,0,0,0,0
246675545449582_260627780721025,2,15,0,0,15,0,0,0,0,0
246675545449582_260422397408230,2,14,0,0,14,0,0,0,0,0
246675545449582_260346567415813,2,21,1,0,21,0,0,0,0,0
246675545449582_260343777416092,2,14,3,0,14,0,0,0,0,0
246675545449582_260342814082855,2,16,3,0,16,0,0,0,0,0
246675545449582_260339360749867,2,12,4,0,12,0,0,0,0,0
246675545449582_260338967416573,2,12,2,0,12,0,0,0,0,0
246675545449582_260337354083401,2,23,5,0,23,0,0,0,0,0
246675545449582_260336974083439,2,35,9,1,35,0,0,0,0,0
246675545449582_260320554085081,2,18,4,0,18,0,0,0,0,0
246675545449582_260277547422715,2,12,1,0,12,0,0,0,0,0
246675545449582_260276430756160,2,25,1,0,25,0,0,0,0,0
246675545449582_260039407446529,2,19,10,0,19,0,0,0,0,0
246675545449582_260032484113888,2,13,5,0,13,0,0,0,0,0
246675545449582_260025590781244,2,14,11,0,14,0,0,0,0,0
246675545449582_260011090782694,2,36,13,0,36,0,0,0,0,0
246675545449582_259994964117640,2,37,13,0,37,0,0,0,0,0
246675545449582_259779184139218,2,16,8,0,16,0,0,0,0,0
246675545449582_259778640805939,2,25,15,0,25,0,0,0,0,0
246675545449582_259776770806126,2,28,4,0,28,0,0,0,0,0
246675545449582_259758314141305,2,26,3,0,26,0,0,0,0,0
246675545449582_259730730810730,2,32,6,0,32,0,0,0,0,0
246675545449582_259727460811057,2,35,12,0,35,0,0,0,0,0
246675545449582_259724664144670,2,26,2,0,26,0,0,0,0,0
246675545449582_259714144145722,2,21,3,0,21,0,0,0,0,0
246675545449582_259712340812569,2,34,12,0,34,0,0,0,0,0
246675545449582_259650520818751,2,10,7,0,10,0,0,0,0,0
246675545449582_259329850850818,2,20,10,0,20,0,0,0,0,0
246675545449582_259329680850835,2,25,6,0,25,0,0,0,0,0
246675545449582_259326930851110,2,39,6,0,39,0,0,0,0,0
246675545449582_259144534202683,2,17,3,0,17,0,0,0,0,0
246675545449582_259143987536071,2,26,11,0,26,0,0,0,0,0
246675545449582_259143094202827,2,17,3,0,17,0,0,0,0,0
246675545449582_259142454202891,2,38,12,0,38,0,0,0,0,0
246675545449582_259139170869886,2,18,2,0,18,0,0,0,0,0
246675545449582_259138044203332,2,24,10,0,24,0,0,0,0,0
246675545449582_259137627536707,2,45,18,0,45,0,0,0,0,0
246675545449582_259125824204554,2,15,0,0,15,0,0,0,0,0
246675545449582_259113194205817,2,12,0,0,12,0,0,0,0,0
246675545449582_259065807543889,2,20,3,0,20,0,0,0,0,0
246675545449582_259037327546737,2,37,22,0,37,0,0,0,0,0
246675545449582_259032580880545,2,12,0,0,12,0,0,0,0,0
246675545449582_259029017547568,2,26,1,0,26,0,0,0,0,0
246675545449582_259015920882211,2,18,9,0,18,0,0,0,0,0
246675545449582_259010067549463,2,10,13,0,10,0,0,0,0,0
246675545449582_258986254218511,2,12,15,0,12,0,0,0,0,0
246675545449582_258863744230762,2,16,5,1,16,0,0,0,0,0
246675545449582_258839387566531,2,25,21,0,25,0,0,0,0,0
246675545449582_258738570909946,2,9,17,0,9,0,0,0,0,0
246675545449582_258733480910455,2,13,0,0,13,0,0,0,0,0
246675545449582_258727637577706,2,13,9,0,13,0,0,0,0,0
246675545449582_258707684246368,2,15,3,0,15,0,0,0,0,0
246675545449582_258700227580447,2,12,27,0,12,0,0,0,0,0
246675545449582_258696794247457,2,14,8,2,14,0,0,0,0,0
246675545449582_258695517580918,2,21,12,1,21,0,0,0,0,0
246675545449582_258507964266340,2,21,14,0,21,0,0,0,0,0
246675545449582_258471624269974,2,28,5,0,28,0,0,0,0,0
246675545449582_258463500937453,2,14,0,1,14,0,0,0,0,0
246675545449582_258457277604742,2,19,2,0,19,0,0,0,0,0
246675545449582_258454394271697,2,13,0,1,13,0,0,0,0,0
246675545449582_258441707606299,2,15,2,0,15,0,0,0,0,0
246675545449582_258439700939833,2,23,1,0,23,0,0,0,0,0
246675545449582_258434057607064,2,31,16,0,31,0,0,0,0,0
246675545449582_258431467607323,2,14,0,0,14,0,0,0,0,0
246675545449582_258430270940776,2,5,18,0,5,0,0,0,0,0
246675545449582_258424687608001,2,21,3,0,21,0,0,0,0,0
246675545449582_258424514274685,2,15,0,0,15,0,0,0,0,0
246675545449582_258404600943343,2,23,4,0,23,0,0,0,0,0
246675545449582_258404400943363,2,16,0,0,16,0,0,0,0,0
246675545449582_258236744293462,2,22,12,2,22,0,0,0,0,0
246675545449582_258224590961344,2,15,11,0,15,0,0,0,0,0
246675545449582_258208610962942,2,23,32,0,23,0,0,0,0,0
246675545449582_258169804300156,2,27,7,0,27,0,0,0,0,0
246675545449582_258156694301467,2,20,2,0,20,0,0,0,0,0
246675545449582_258156617634808,2,18,12,0,18,0,0,0,0,0
246675545449582_258126417637828,2,30,6,0,30,0,0,0,0,0
246675545449582_258103837640086,2,16,3,0,16,0,0,0,0,0
246675545449582_258103727640097,2,14,13,0,14,0,0,0,0,0
246675545449582_258101237640346,2,18,0,0,18,0,0,0,0,0
246675545449582_258100880973715,2,26,11,0,26,0,0,0,0,0
246675545449582_258094087641061,2,19,4,0,19,0,0,0,0,0
246675545449582_258093874307749,2,14,2,0,14,0,0,0,0,0
246675545449582_258091590974644,2,20,5,0,20,0,0,0,0,0
246675545449582_257940687656401,2,20,3,0,20,0,0,0,0,0
246675545449582_257935004323636,2,15,0,0,15,0,0,0,0,0
246675545449582_257903000993503,2,15,12,0,15,0,0,0,0,0
246675545449582_257901844326952,2,13,1,0,13,0,0,0,0,0
246675545449582_257858927664577,2,21,5,0,21,0,0,0,0,0
246675545449582_257857904331346,2,31,6,0,31,0,0,0,0,0
246675545449582_257855050998298,2,26,11,0,26,0,0,0,0,0
246675545449582_257609041022899,2,27,9,6,27,0,0,0,0,0
246675545449582_257606351023168,2,21,11,0,21,0,0,0,0,0
246675545449582_257569977693472,2,21,22,1,21,0,0,0,0,0
246675545449582_257567334360403,2,24,9,0,24,0,0,0,0,0
246675545449582_257565891027214,2,17,25,2,17,0,0,0,0,0
246675545449582_257565181027285,2,18,5,0,18,0,0,0,0,0
246675545449582_257562127694257,2,13,4,0,13,0,0,0,0,0
246675545449582_257560654361071,2,14,7,0,14,0,0,0,0,0
246675545449582_257498741033929,2,25,17,0,25,0,0,0,0,0
246675545449582_257259424391194,2,10,21,0,10,0,0,0,0,0
246675545449582_257256374391499,2,12,5,0,12,0,0,0,0,0
246675545449582_256956154421521,2,26,21,0,26,0,0,0,0,0
246675545449582_256951144422022,2,24,11,0,24,0,0,0,0,0
246675545449582_256950364422100,2,16,2,0,16,0,0,0,0,0
246675545449582_256877197762750,2,25,4,0,25,0,0,0,0,0
246675545449582_256872531096550,2,18,1,0,18,0,0,0,0,0
246675545449582_256872487763221,2,17,5,0,17,0,0,0,0,0
246675545449582_256867524430384,2,24,15,0,24,0,0,0,0,0
246675545449582_256685851115218,2,13,2,0,13,0,0,0,0,0
246675545449582_256641764452960,2,20,18,0,20,0,0,0,0,0
246675545449582_256641217786348,2,21,6,1,21,0,0,0,0,0
246675545449582_256640847786385,2,21,8,0,21,0,0,0,0,0
246675545449582_256638551119948,2,13,8,0,13,0,0,0,0,0
246675545449582_256636367786833,2,16,3,0,16,0,0,0,0,0
246675545449582_256634347787035,2,14,5,0,14,0,0,0,0,0
246675545449582_256625507787919,2,16,1,0,16,0,0,0,0,0
246675545449582_256620511121752,2,19,10,0,19,0,0,0,0,0
246675545449582_256568347793635,2,18,4,0,18,0,0,0,0,0
246675545449582_256538711129932,2,20,5,0,20,0,0,0,0,0
246675545449582_256535024463634,2,19,9,0,19,0,0,0,0,0
246675545449582_256307237819746,2,19,3,0,19,0,0,0,0,0
246675545449582_256288797821590,2,9,6,0,9,0,0,0,0,0
246675545449582_256239017826568,2,21,17,0,21,0,0,0,0,0
246675545449582_256220707828399,2,29,5,3,29,0,0,0,0,0
246675545449582_256212667829203,2,14,0,0,14,0,0,0,0,0
246675545449582_255963901187413,2,20,18,0,20,0,0,0,0,0
246675545449582_255953254521811,2,27,18,0,27,0,0,0,0,0
246675545449582_255921641191639,2,21,5,0,21,0,0,0,0,0
246675545449582_255918684525268,2,12,0,0,12,0,0,0,0,0
246675545449582_255842134532923,2,23,5,0,23,0,0,0,0,0
246675545449582_255812181202585,2,22,3,0,22,0,0,0,0,0
246675545449582_255797451204058,2,29,7,0,29,0,0,0,0,0
246675545449582_255594701224333,2,26,13,1,26,0,0,0,0,0
246675545449582_255588291224974,2,23,11,0,23,0,0,0,0,0
246675545449582_255570137893456,2,16,16,0,16,0,0,0,0,0
246675545449582_255564864560650,2,22,4,1,22,0,0,0,0,0
246675545449582_255564561227347,2,18,4,0,18,0,0,0,0,0
246675545449582_255542957896174,2,39,12,0,39,0,0,0,0,0
246675545449582_255524067898063,2,25,19,0,25,0,0,0,0,0
246675545449582_255514004565736,2,15,9,0,15,0,0,0,0,0
246675545449582_255298997920570,2,20,3,0,20,0,0,0,0,0
246675545449582_255297367920733,2,24,2,0,24,0,0,0,0,0
246675545449582_255271061256697,2,30,4,0,30,0,0,0,0,0
246675545449582_255252671258536,2,18,8,0,18,0,0,0,0,0
246675545449582_255250871258716,2,22,5,0,22,0,0,0,0,0
246675545449582_255217501262053,2,18,7,0,18,0,0,0,0,0
246675545449582_255189867931483,2,22,37,0,22,0,0,0,0,0
246675545449582_255175994599537,2,17,12,0,17,0,0,0,0,0
246675545449582_254918244625312,2,19,0,0,19,0,0,0,0,0
246675545449582_254917977958672,2,15,7,1,15,0,0,0,0,0
246675545449582_254856844631452,2,36,16,0,36,0,0,0,0,0
246675545449582_254843227966147,2,18,9,0,18,0,0,0,0,0
246675545449582_254832707967199,2,9,7,0,9,0,0,0,0,0
246675545449582_254584864658650,2,25,13,0,25,0,0,0,0,0
246675545449582_254583994658737,2,22,11,0,22,0,0,0,0,0
246675545449582_254530031330800,2,17,13,0,17,0,0,0,0,0
246675545449582_254426824674454,2,10,9,0,10,0,0,0,0,0
246675545449582_254424924674644,2,13,1,1,13,0,0,0,0,0
246675545449582_253853051398498,2,33,47,0,33,0,0,0,0,0
246675545449582_253852588065211,2,14,13,0,14,0,0,0,0,0
246675545449582_253812624735874,2,10,6,0,10,0,0,0,0,0
246675545449582_253807448069725,2,14,0,0,14,0,0,0,0,0
246675545449582_253618711421932,2,15,0,0,15,0,0,0,0,0
246675545449582_253611341422669,2,18,1,0,18,0,0,0,0,0
246675545449582_253610724756064,2,14,2,0,14,0,0,0,0,0
246675545449582_253510661432737,2,32,7,1,32,0,0,0,0,0
246675545449582_253490791434724,2,14,1,0,14,0,0,0,0,0
246675545449582_253471628103307,2,13,10,0,13,0,0,0,0,0
246675545449582_253238074793329,2,12,4,0,12,0,0,0,0,0
246675545449582_253232331460570,2,15,15,0,15,0,0,0,0,0
246675545449582_253214224795714,2,14,0,0,14,0,0,0,0,0
246675545449582_252897941494009,2,23,4,0,23,0,0,0,0,0
246675545449582_252525541531249,2,18,0,0,18,0,0,0,0,0
246675545449582_252489001534903,2,21,1,0,21,0,0,0,0,0
246675545449582_252488324868304,2,15,2,0,15,0,0,0,0,0
246675545449582_252243058226164,2,13,3,0,13,0,0,0,0,0
246675545449582_251934274923709,2,13,0,0,13,0,0,0,0,0
246675545449582_251579051625898,2,18,3,0,18,0,0,0,0,0
246675545449582_251508604966276,2,18,5,0,18,0,0,0,0,0
246675545449582_251302861653517,2,12,0,0,12,0,0,0,0,0
246675545449582_251228608327609,2,12,0,0,12,0,0,0,0,0
246675545449582_250985048351965,2,19,1,0,19,0,0,0,0,0
246675545449582_250953661688437,2,29,9,0,29,0,0,0,0,0
246675545449582_250933641690439,2,12,1,0,12,0,0,0,0,0
246675545449582_250605655056571,2,13,2,0,13,0,0,0,0,0
246675545449582_250548965062240,2,12,0,1,12,0,0,0,0,0
246675545449582_250546838395786,2,19,3,0,19,0,0,0,0,0
246675545449582_250541305063006,2,22,8,0,22,0,0,0,0,0
246675545449582_250538165063320,2,38,6,1,38,0,0,0,0,0
246675545449582_250364151747388,2,17,7,0,17,0,0,0,0,0
246675545449582_250346895082447,2,37,7,2,37,0,0,0,0,0
246675545449582_250223081761495,2,28,7,0,28,0,0,0,0,0
246675545449582_250167221767081,2,22,5,1,22,0,0,0,0,0
246675545449582_250166925100444,2,28,2,0,28,0,0,0,0,0
246675545449582_249955915121545,2,19,30,0,19,0,0,0,0,0
246675545449582_249955205121616,2,33,12,0,33,0,0,0,0,0
246675545449582_249921518458318,2,18,3,0,18,0,0,0,0,0
246675545449582_249904368460033,2,16,7,0,16,0,0,0,0,0
246675545449582_249863761797427,2,32,4,0,32,0,0,0,0,0
246675545449582_249863588464111,2,30,7,0,30,0,0,0,0,0
246675545449582_249677965149340,2,20,5,0,20,0,0,0,0,0
246675545449582_249677875149349,2,16,2,0,16,0,0,0,0,0
246675545449582_249650548485415,2,36,18,1,36,0,0,0,0,0
246675545449582_249561731827630,2,30,4,1,30,0,0,0,0,0
246675545449582_249545791829224,2,22,2,0,22,0,0,0,0,0
246675545449582_249240038526466,2,34,14,0,34,0,0,0,0,0
246675545449582_249208981862905,2,19,3,0,19,0,0,0,0,0
246675545449582_249020721881731,2,15,5,0,15,0,0,0,0,0
246675545449582_248960371887766,2,12,1,0,12,0,0,0,0,0
246675545449582_248923265224810,2,23,32,0,23,0,0,0,0,0
246675545449582_248889078561562,2,13,2,0,13,0,0,0,0,0
246675545449582_248696335247503,2,17,4,0,17,0,0,0,0,0
246675545449582_248392831944520,2,30,33,0,30,0,0,0,0,0
246675545449582_248381495278987,2,32,1,0,32,0,0,0,0,0
246675545449582_248364511947352,2,12,4,0,12,0,0,0,0,0
246675545449582_248293388621131,2,32,24,0,32,0,0,0,0,0
246675545449582_248287131955090,2,23,6,0,23,0,0,0,0,0
246675545449582_248044078646062,2,34,2,0,34,0,0,0,0,0
246675545449582_248030928647377,2,62,19,0,62,0,0,0,0,0
246675545449582_247964908653979,2,18,20,0,18,0,0,0,0,0
246675545449582_247961911987612,2,10,2,0,10,0,0,0,0,0
246675545449582_247958711987932,2,16,0,0,16,0,0,0,0,0
246675545449582_247762428674227,2,23,5,0,23,0,0,0,0,0
246675545449582_247760682007735,2,14,0,0,14,0,0,0,0,0
246675545449582_247759968674473,2,20,7,0,20,0,0,0,0,0
246675545449582_247759208674549,2,25,8,0,25,0,0,0,0,0
246675545449582_247701705346966,2,19,7,0,19,0,0,0,0,0
246675545449582_247692362014567,2,17,2,0,17,0,0,0,0,0
246675545449582_247654205351716,2,15,13,0,15,0,0,0,0,0
246675545449582_247652295351907,2,25,9,0,25,0,0,0,0,0
246675545449582_247642612019542,2,18,2,0,18,0,0,0,0,0
246675545449582_247428475374289,2,13,3,0,13,0,0,0,0,0
246675545449582_247323175384819,2,19,2,0,19,0,0,0,0,0
246675545449582_247276378722832,2,29,10,2,29,0,0,0,0,0
246675545449582_247261385390998,2,13,3,0,13,0,0,0,0,0
246675545449582_247076205409516,2,25,0,0,25,0,0,0,0,0
246675545449582_247068298743640,2,21,0,0,21,0,0,0,0,0
246675545449582_247063378744132,2,48,17,2,48,0,0,0,0,0
246675545449582_247060168744453,2,22,0,0,22,0,0,0,0,0
246675545449582_247057068744763,2,20,1,0,20,0,0,0,0,0
246675545449582_247052292078574,2,14,14,0,14,0,0,0,0,0
246675545449582_246983925418744,2,31,17,0,31,0,0,0,0,0
246675545449582_246964958753974,2,12,3,0,12,0,0,0,0,0
246675545449582_246750718775398,2,24,39,0,24,0,0,0,0,0
246675545449582_246716798778790,2,10,5,0,10,0,0,0,0,0
246675545449582_246716595445477,2,21,3,0,21,0,0,0,0,0
246675545449582_246716478778822,2,18,0,0,18,0,0,0,0,0
246675545449582_246704432113360,2,14,1,0,14,0,0,0,0,0
246675545449582_246701552113648,2,15,11,0,15,0,0,0,0,0
246675545449582_246691078781362,2,13,4,0,13,0,0,0,0,0
246675545449582_246690352114768,2,12,4,0,12,0,0,0,0,0
246675545449582_246689645448172,2,13,2,0,13,0,0,0,0,0
246675545449582_246688625448274,2,19,17,3,19,0,0,0,0,0
246675545449582_246686478781822,2,12,3,0,12,0,0,0,0,0
246675545449582_246684432115360,2,14,1,0,14,0,0,0,0,0
246675545449582_246678538782616,2,14,7,0,14,0,0,0,0,0
246675545449582_246677465449390,2,15,3,0,15,0,0,0,0,0
134115277150304_269134793648351,2,5,0,0,5,0,0,0,0,0
134115277150304_268995406995623,2,20,1,0,19,1,0,0,0,0
134115277150304_268911803670650,4,227,1222,226,182,41,2,1,1,0
134115277150304_268895213672309,2,57,1,0,56,1,0,0,0,0
134115277150304_268867163675114,2,8,0,0,8,0,0,0,0,0
134115277150304_268594230369074,2,94,1,1,91,1,2,0,0,0
134115277150304_268546963707134,2,72,1,1,72,0,0,0,0,0
134115277150304_268201997074964,2,12,0,0,12,0,0,0,0,0
134115277150304_268165693745261,4,209,553,152,177,30,0,0,1,1
134115277150304_267958367099327,2,5,0,0,5,0,0,0,0,0
134115277150304_267911213770709,2,576,25,7,560,13,3,0,0,0
134115277150304_267889837106180,2,42,0,1,42,0,0,0,0,0
134115277150304_267886563773174,2,30,0,1,30,0,0,0,0,0
134115277150304_267883277106836,2,32,1,0,32,0,0,0,0,0
134115277150304_267878237107340,2,27,0,1,27,0,0,0,0,0
134115277150304_267850580443439,2,3,0,0,3,0,0,0,0,0
134115277150304_267828460445651,2,14,0,0,14,0,0,0,0,0
134115277150304_267779113783919,4,56,0,6,54,2,0,0,0,0
134115277150304_267763907118773,4,210,816,246,152,55,0,3,0,0
134115277150304_267737200454777,3,89,8,0,89,0,0,0,0,0
134115277150304_267476160480881,2,4,0,0,4,0,0,0,0,0
134115277150304_267324153829415,3,76,1,1,75,1,0,0,0,0
134115277150304_267313647163799,2,127,0,10,119,4,4,0,0,0
134115277150304_267248903836940,2,12,1,0,12,0,0,0,0,0
134115277150304_267202493841581,4,191,612,201,149,41,0,0,1,0
134115277150304_267168227178341,4,209,457,155,169,39,0,0,0,1
134115277150304_267171470511350,2,9,0,0,9,0,0,0,0,0
134115277150304_266995270528970,2,41,0,2,40,1,0,0,0,0
134115277150304_266911940537303,2,19,0,0,19,0,0,0,0,0
134115277150304_266849803876850,2,227,18,2,213,6,7,1,0,0
134115277150304_266810283880802,2,8,2,0,8,0,0,0,0,0
134115277150304_266629743898856,2,91,0,1,89,2,0,0,0,0
134115277150304_266522743909556,2,5,4,0,5,0,0,0,0,0
134115277150304_266519653909865,2,17,0,0,17,0,0,0,0,0
134115277150304_266472673914563,4,197,540,261,170,27,0,0,0,0
134115277150304_266291833932647,2,354,10,2,342,8,4,0,0,0
134115277150304_266235537271610,2,44,1,1,44,0,0,0,0,0
134115277150304_266231430605354,2,21,2,0,21,0,0,0,0,0
134115277150304_266148643946966,2,54,2,0,54,0,0,0,0,0
134115277150304_266122243949606,2,10,0,1,10,0,0,0,0,0
134115277150304_265865067308657,2,14,0,0,13,0,1,0,0,0
134115277150304_265810657314098,4,236,785,145,193,40,2,1,0,0
134115277150304_265552277339936,2,464,51,4,453,9,2,0,0,0
134115277150304_265523780676119,2,78,0,1,77,1,0,0,0,0
134115277150304_265463880682109,2,15,0,0,15,0,0,0,0,0
134115277150304_265397507355413,2,2,0,0,2,0,0,0,0,0
134115277150304_265184724043358,2,91,4,3,90,1,0,0,0,0
134115277150304_265183510710146,2,56,0,1,55,1,0,0,0,0
134115277150304_265172584044572,2,15,0,5,15,0,0,0,0,0
134115277150304_265154657379698,2,46,2,2,44,1,1,0,0,0
134115277150304_265109690717528,2,19,0,0,19,0,0,0,0,0
134115277150304_265041784057652,3,113,11,1,113,0,0,0,0,0
134115277150304_265029077392256,2,5,0,0,5,0,0,0,0,0
134115277150304_264773274084503,2,332,21,6,319,7,6,0,0,0
134115277150304_264734487421715,2,12,1,0,12,0,0,0,0,0
134115277150304_264554297439734,2,11,0,0,10,0,1,0,0,0
