status_id,status_published,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_280792038704599,10/23/2012 8:16,photo,27,5,0,27,0,0,0,0,0
246675545449582_280791635371306,10/23/2012 8:14,photo,35,22,0,35,0,0,0,0,0
246675545449582_280768225373647,10/23/2012 6:39,photo,24,1,0,24,0,0,0,0,0
246675545449582_280767622040374,10/23/2012 6:37,photo,30,4,0,30,0,0,0,0,0
246675545449582_280736092043527,10/23/2012 3:42,photo,21,2,0,21,0,0,0,0,0
246675545449582_280693432047793,10/22/2012 23:57,photo,41,7,0,41,0,0,0,0,0
246675545449582_280458095404660,10/22/2012 9:35,photo,15,1,0,15,0,0,0,0,0
246675545449582_280414358742367,10/22/2012 7:33,photo,27,6,0,27,0,0,0,0,0
246675545449582_280404945409975,10/22/2012 7:05,photo,22,3,0,22,0,0,0,0,0
246675545449582_280362398747563,10/22/2012 3:42,photo,36,13,0,36,0,0,0,0,0
246675545449582_280329112084225,10/22/2012 1:17,photo,10,18,0,10,0,0,0,0,0
246675545449582_279995755450894,10/21/2012 3:53,photo,24,5,0,24,0,0,0,0,0
246675545449582_279751238808679,10/20/2012 10:53,photo,19,1,0,19,0,0,0,0,0
246675545449582_279721955478274,10/20/2012 9:14,photo,63,25,0,63,0,0,0,0,0
246675545449582_279637965486673,10/20/2012 2:47,photo,47,15,0,47,0,0,0,0,0
246675545449582_279405852176551,10/19/2012 10:55,photo,57,11,0,57,0,0,0,0,0
246675545449582_279365285513941,10/19/2012 8:53,photo,14,4,0,14,0,0,0,0,0
246675545449582_279359715514498,10/19/2012 8:30,photo,35,5,0,35,0,0,0,0,0
246675545449582_279354752181661,10/19/2012 8:15,photo,12,0,2,12,0,0,0,0,0
246675545449582_279311388852664,10/19/2012 4:57,photo,15,3,0,15,0,0,0,0,0
246675545449582_279270198856783,10/19/2012 1:15,photo,31,15,0,31,0,0,0,0,0
246675545449582_279057442211392,10/18/2012 10:37,photo,45,5,0,45,0,0,0,0,0
246675545449582_279026645547805,10/18/2012 8:55,photo,35,24,0,35,0,0,0,0,0
246675545449582_279011958882607,10/18/2012 8:09,photo,38,30,0,38,0,0,0,0,0
246675545449582_278994208884382,10/18/2012 7:19,photo,26,11,0,26,0,0,0,0,0
246675545449582_278986572218479,10/18/2012 6:53,photo,35,11,0,35,0,0,0,0,0
246675545449582_278670215583448,10/17/2012 8:59,photo,53,36,0,53,0,0,0,0,0
246675545449582_278647422252394,10/17/2012 7:38,photo,26,0,0,26,0,0,0,0,0
246675545449582_278583092258827,10/17/2012 3:19,photo,16,0,0,16,0,0,0,0,0
246675545449582_278578708925932,10/17/2012 2:54,photo,28,7,0,28,0,0,0,0,0
246675545449582_278571308926672,10/17/2012 2:09,photo,16,1,1,16,0,0,0,0,0
246675545449582_278297142287422,10/16/2012 9:15,photo,26,16,0,26,0,0,0,0,0
246675545449582_278288792288257,10/16/2012 8:44,photo,26,11,0,26,0,0,0,0,0
246675545449582_278281158955687,10/16/2012 8:16,photo,27,14,0,27,0,0,0,0,0
246675545449582_278267915623678,10/16/2012 7:29,photo,33,6,0,33,0,0,0,0,0
246675545449582_278264192290717,10/16/2012 7:14,photo,27,8,0,27,0,0,0,0,0
246675545449582_278262148957588,10/16/2012 7:07,photo,37,10,0,37,0,0,0,0,0
246675545449582_277893028994500,10/15/2012 8:24,photo,23,5,1,23,0,0,0,0,0
246675545449582_277891995661270,10/15/2012 8:21,photo,13,0,0,13,0,0,0,0,0
246675545449582_277891108994692,10/15/2012 8:19,photo,17,8,0,17,0,0,0,0,0
246675545449582_277874808996322,10/15/2012 7:30,photo,30,0,0,30,0,0,0,0,0
246675545449582_277873088996494,10/15/2012 7:23,photo,18,13,0,18,0,0,0,0,0
246675545449582_277868318996971,10/15/2012 7:06,photo,30,9,0,30,0,0,0,0,0
246675545449582_277866735663796,10/15/2012 6:57,photo,26,7,0,26,0,0,0,0,0
246675545449582_277789612338175,10/15/2012 1:01,photo,16,9,0,16,0,0,0,0,0
246675545449582_277536519030151,10/14/2012 7:56,photo,47,5,0,47,0,0,0,0,0
246675545449582_277256619058141,10/13/2012 11:49,photo,16,7,0,16,0,0,0,0,0
246675545449582_277141749069628,10/13/2012 4:53,photo,13,9,1,13,0,0,0,0,0
246675545449582_277141575736312,10/13/2012 4:52,photo,32,13,1,32,0,0,0,0,0
246675545449582_277091339074669,10/13/2012 1:18,photo,21,11,0,21,0,0,0,0,0
246675545449582_276845815765888,10-12-12 8:47,photo,24,8,0,24,0,0,0,0,0
246675545449582_276759712441165,10-12-12 3:58,photo,22,4,0,22,0,0,0,0,0
246675545449582_276759475774522,10-12-12 3:57,photo,14,2,0,14,0,0,0,0,0
246675545449582_276555725794897,10-11-12 12:54,photo,24,12,3,24,0,0,0,0,0
246675545449582_276173655833104,10-10-12 10:34,photo,24,1,0,24,0,0,0,0,0
246675545449582_276087579175045,10-10-12 5:04,photo,18,20,0,18,0,0,0,0,0
246675545449582_275813012535835,10-09-12 9:25,photo,14,2,0,14,0,0,0,0,0
246675545449582_275803235870146,10-09-12 8:53,photo,17,4,0,17,0,0,0,0,0
246675545449582_275802545870215,10-09-12 8:50,photo,14,0,0,14,0,0,0,0,0
246675545449582_275800719203731,10-09-12 8:46,photo,16,0,0,16,0,0,0,0,0
246675545449582_275798385870631,10-09-12 8:38,photo,15,0,0,15,0,0,0,0,0
246675545449582_275389539244849,10-08-12 4:47,photo,11,1,0,11,0,0,0,0,0
246675545449582_275381909245612,10-08-12 4:01,photo,15,0,1,15,0,0,0,0,0
246675545449582_275356929248110,10-08-12 1:35,photo,15,1,0,15,0,0,0,0,0
246675545449582_275153862601750,10-07-12 11:18,photo,16,8,0,16,0,0,0,0,0
246675545449582_274987499285053,10-06-12 23:49,photo,14,0,0,14,0,0,0,0,0
246675545449582_274760999307703,10-06-12 9:40,photo,17,0,0,17,0,0,0,0,0
246675545449582_274691799314623,10-06-12 5:24,photo,0,0,1,0,0,0,0,0,0
246675545449582_274685602648576,10-06-12 4:55,photo,32,2,0,32,0,0,0,0,0
246675545449582_274629355987534,10-06-12 1:45,photo,29,7,5,29,0,0,0,0,0
246675545449582_274592325991237,10-05-12 23:15,photo,19,12,0,19,0,0,0,0,0
246675545449582_274347526015717,10-05-12 8:26,photo,49,5,0,49,0,0,0,0,0
246675545449582_274299866020483,10-05-12 5:30,photo,62,25,1,62,0,0,0,0,0
246675545449582_274232639360539,10-04-12 23:28,photo,9,11,0,9,0,0,0,0,0
246675545449582_274012209382582,10-04-12 8:57,photo,33,7,0,33,0,0,0,0,0
246675545449582_274005049383298,10-04-12 8:35,photo,40,28,0,40,0,0,0,0,0
246675545449582_273704726079997,10-03-12 10:26,photo,46,31,0,46,0,0,0,0,0
246675545449582_273682662748870,10-03-12 9:10,photo,31,11,0,31,0,0,0,0,0
246675545449582_273566702760466,10-02-12 23:11,photo,15,0,0,15,0,0,0,0,0
246675545449582_273362369447566,10-02-12 9:16,photo,40,17,0,40,0,0,0,0,0
246675545449582_273306249453178,10-02-12 5:15,photo,20,5,0,20,0,0,0,0,0
246675545449582_273029492814187,10-01-12 10:00,photo,32,9,1,32,0,0,0,0,0
246675545449582_273022156148254,10-01-12 9:40,photo,34,11,1,34,0,0,0,0,0
246675545449582_272959652821171,10-01-12 5:50,photo,14,0,0,14,0,0,0,0,0
246675545449582_272936372823499,10-01-12 3:32,photo,16,10,2,16,0,0,0,0,0
246675545449582_272869222830214,9/30/2012 21:55,photo,5,0,1,5,0,0,0,0,0
246675545449582_272868729496930,9/30/2012 21:51,photo,21,0,0,21,0,0,0,0,0
246675545449582_272707372846399,9/30/2012 10:53,photo,18,1,0,18,0,0,0,0,0
246675545449582_272692246181245,9/30/2012 10:21,photo,14,6,0,14,0,0,0,0,0
246675545449582_272688006181669,9/30/2012 10:06,photo,23,0,0,23,0,0,0,0,0
246675545449582_272685536181916,9/30/2012 9:58,photo,20,22,0,20,0,0,0,0,0
246675545449582_272684156182054,9/30/2012 9:53,photo,24,24,0,24,0,0,0,0,0
246675545449582_272674222849714,9/30/2012 9:12,photo,24,30,0,24,0,0,0,0,0
246675545449582_272673762849760,9/30/2012 9:10,photo,19,25,0,19,0,0,0,0,0
246675545449582_272574246193045,9/30/2012 1:50,photo,4,0,0,4,0,0,0,0,0
246675545449582_272525789531224,9/29/2012 21:51,photo,35,7,0,35,0,0,0,0,0
246675545449582_272366346213835,9/29/2012 11:19,photo,15,4,0,15,0,0,0,0,0
246675545449582_272343856216084,9/29/2012 10:02,photo,16,2,0,16,0,0,0,0,0
246675545449582_272337906216679,9/29/2012 9:44,photo,20,6,0,20,0,0,0,0,0
246675545449582_272319106218559,9/29/2012 8:57,photo,15,18,0,15,0,0,0,0,0
246675545449582_272307732886363,9/29/2012 8:24,photo,23,4,0,23,0,0,0,0,0
246675545449582_272303782886758,9/29/2012 8:12,photo,18,0,0,18,0,0,0,0,0
246675545449582_272302989553504,9/29/2012 8:09,photo,16,4,0,16,0,0,0,0,0
246675545449582_272292469554556,9/29/2012 7:43,photo,17,1,0,17,0,0,0,0,0
246675545449582_272262656224204,9/29/2012 5:30,photo,15,11,0,15,0,0,0,0,0
246675545449582_272229679560835,9/29/2012 2:33,photo,27,1,0,27,0,0,0,0,0
246675545449582_271967746253695,9/28/2012 9:03,photo,25,6,0,25,0,0,0,0,0
246675545449582_271902172926919,9/28/2012 5:19,photo,24,8,0,24,0,0,0,0,0
246675545449582_271901756260294,9/28/2012 5:15,photo,14,0,1,14,0,0,0,0,0
246675545449582_271643249619478,9/27/2012 9:59,photo,22,3,0,22,0,0,0,0,0
246675545449582_271642909619512,9/27/2012 9:58,photo,15,3,0,15,0,0,0,0,0
246675545449582_271642262952910,9/27/2012 9:55,photo,34,44,0,34,0,0,0,0,0
246675545449582_271585902958546,9/27/2012 6:31,photo,14,3,9,14,0,0,0,0,0
246675545449582_271565259627277,9/27/2012 4:42,photo,18,2,0,18,0,0,0,0,0
246675545449582_271565086293961,9/27/2012 4:41,photo,13,3,0,13,0,0,0,0,0
246675545449582_271563432960793,9/27/2012 4:30,photo,14,1,0,14,0,0,0,0,0
246675545449582_271548896295580,9/27/2012 3:04,photo,30,0,1,30,0,0,0,0,0
246675545449582_271535699630233,9/27/2012 1:39,photo,30,8,0,30,0,0,0,0,0
246675545449582_271328582984278,9/26/2012 10:45,photo,18,3,0,18,0,0,0,0,0
246675545449582_271244626326007,9/26/2012 5:12,photo,24,2,0,24,0,0,0,0,0
246675545449582_271226522994484,9/26/2012 3:36,photo,21,0,0,21,0,0,0,0,0
246675545449582_271222176328252,9/26/2012 3:11,photo,8,16,0,8,0,0,0,0,0
246675545449582_271208546329615,9/26/2012 1:53,photo,23,3,0,23,0,0,0,0,0
246675545449582_271168666333603,9/25/2012 22:15,photo,27,2,0,27,0,0,0,0,0
246675545449582_271026703014466,9/25/2012 11:54,photo,9,10,0,9,0,0,0,0,0
246675545449582_270971346353335,9/25/2012 8:36,photo,12,0,0,12,0,0,0,0,0
246675545449582_270925296357940,9/25/2012 4:57,photo,22,1,0,22,0,0,0,0,0
246675545449582_270910413026095,9/25/2012 3:36,photo,18,6,0,18,0,0,0,0,0
246675545449582_270627099721093,9/24/2012 8:46,photo,17,6,0,17,0,0,0,0,0
246675545449582_270625759721227,9/24/2012 8:40,photo,18,0,0,18,0,0,0,0,0
246675545449582_270577616392708,9/24/2012 5:24,photo,16,2,0,16,0,0,0,0,0
246675545449582_270543859729417,9/24/2012 2:05,photo,16,0,0,16,0,0,0,0,0
246675545449582_270532653063871,9/24/2012 1:00,photo,13,2,2,13,0,0,0,0,0
246675545449582_270321023085034,9/23/2012 11:14,photo,19,3,0,19,0,0,0,0,0
246675545449582_270258309757972,9/23/2012 8:58,photo,2,0,0,2,0,0,0,0,0
246675545449582_270251516425318,9/23/2012 8:31,photo,17,1,0,17,0,0,0,0,0
246675545449582_270247599759043,9/23/2012 8:16,photo,14,1,0,14,0,0,0,0,0
246675545449582_270073253109811,9/22/2012 21:20,photo,2,0,0,2,0,0,0,0,0
246675545449582_269832636467206,9/22/2012 8:50,photo,13,2,0,13,0,0,0,0,0
246675545449582_269825436467926,9/22/2012 8:28,photo,1,0,0,1,0,0,0,0,0
246675545449582_269824026468067,9/22/2012 8:21,photo,18,3,0,18,0,0,0,0,0
246675545449582_269819469801856,9/22/2012 8:06,photo,23,7,0,23,0,0,0,0,0
246675545449582_269818969801906,9/22/2012 8:04,photo,17,1,0,17,0,0,0,0,0
246675545449582_269770969806706,9/22/2012 4:27,photo,17,6,0,17,0,0,0,0,0
246675545449582_269764473140689,9/22/2012 3:48,photo,14,1,0,14,0,0,0,0,0
246675545449582_269534349830368,9/22/2012 2:22,photo,1,0,1,1,0,0,0,0,0
246675545449582_269703849813418,9/21/2012 22:37,photo,10,1,0,10,0,0,0,0,0
246675545449582_269683413148795,9/21/2012 21:04,photo,13,12,0,13,0,0,0,0,0
246675545449582_269493313167805,9/21/2012 9:49,photo,35,25,0,35,0,0,0,0,0
246675545449582_269421366508333,9/21/2012 5:59,photo,4,0,0,4,0,0,0,0,0
246675545449582_269414443175692,9/21/2012 5:25,photo,15,12,0,15,0,0,0,0,0
246675545449582_269412903175846,9/21/2012 5:15,photo,11,6,0,11,0,0,0,0,0
246675545449582_269392089844594,9/21/2012 3:03,photo,8,15,0,8,0,0,0,0,0
246675545449582_269386399845163,9/21/2012 2:25,photo,11,3,0,11,0,0,0,0,0
246675545449582_269379829845820,9/21/2012 1:50,photo,22,6,0,22,0,0,0,0,0
246675545449582_269163623200774,9/20/2012 11:25,photo,10,6,0,10,0,0,0,0,0
246675545449582_269159936534476,9/20/2012 11:11,photo,11,6,0,11,0,0,0,0,0
246675545449582_269026903214446,9/20/2012 2:31,photo,14,23,0,14,0,0,0,0,0
246675545449582_268760003241136,9/19/2012 10:07,photo,21,5,0,21,0,0,0,0,0
246675545449582_268676796582790,9/19/2012 4:30,photo,26,4,0,26,0,0,0,0,0
246675545449582_268673079916495,9/19/2012 4:08,photo,25,9,1,25,0,0,0,0,0
246675545449582_268657659918037,9/19/2012 2:41,photo,10,11,0,10,0,0,0,0,0
246675545449582_268657223251414,9/19/2012 2:38,photo,11,2,0,11,0,0,0,0,0
246675545449582_268656019918201,9/19/2012 2:30,photo,22,7,0,22,0,0,0,0,0
246675545449582_268655613251575,9/19/2012 2:28,photo,11,1,1,11,0,0,0,0,0
246675545449582_268655153251621,9/19/2012 2:25,photo,14,2,1,14,0,0,0,0,0
246675545449582_268643069919496,9/19/2012 1:01,photo,33,17,0,33,0,0,0,0,0
246675545449582_268344216616048,9/18/2012 8:28,photo,19,7,0,19,0,0,0,0,0
246675545449582_268259693291167,9/18/2012 2:54,photo,27,2,0,27,0,0,0,0,0
246675545449582_268245649959238,9/18/2012 1:42,photo,20,16,0,20,0,0,0,0,0
246675545449582_268219903295146,9/17/2012 23:16,photo,27,13,0,27,0,0,0,0,0
246675545449582_268212886629181,9/17/2012 22:35,photo,19,18,0,19,0,0,0,0,0
246675545449582_268198703297266,9/17/2012 21:47,photo,10,9,0,10,0,0,0,0,0
246675545449582_268001059983697,9/17/2012 10:01,photo,27,18,1,27,0,0,0,0,0
246675545449582_267979753319161,9/17/2012 8:40,photo,87,28,0,87,0,0,0,0,0
246675545449582_267974173319719,9/17/2012 8:21,photo,24,7,0,24,0,0,0,0,0
246675545449582_267889246661545,9/17/2012 1:51,photo,16,4,0,16,0,0,0,0,0
246675545449582_267675160016287,9/16/2012 11:52,photo,12,0,0,12,0,0,0,0,0
246675545449582_267673203349816,9/16/2012 11:44,photo,16,5,0,16,0,0,0,0,0
246675545449582_267672853349851,9/16/2012 11:43,photo,21,8,0,21,0,0,0,0,0
246675545449582_267636310020172,9/16/2012 10:23,photo,28,1,1,28,0,0,0,0,0
246675545449582_267632010020602,9/16/2012 10:07,photo,20,0,0,20,0,0,0,0,0
246675545449582_267627256687744,9/16/2012 9:51,photo,15,3,0,15,0,0,0,0,0
246675545449582_267621146688355,9/16/2012 9:29,photo,36,5,0,36,0,0,0,0,0
246675545449582_267619420021861,9/16/2012 9:22,photo,23,0,0,23,0,0,0,0,0
246675545449582_267567916693678,9/16/2012 6:04,photo,31,12,0,31,0,0,0,0,0
246675545449582_267567370027066,9/16/2012 6:01,photo,19,0,0,19,0,0,0,0,0
246675545449582_267500610033742,9/16/2012 2:03,photo,16,4,0,16,0,0,0,0,0
246675545449582_267495986700871,9/16/2012 1:36,photo,30,11,0,30,0,0,0,0,0
246675545449582_267464506704019,9/16/2012 0:01,photo,22,2,0,22,0,0,0,0,0
246675545449582_267451163372020,9/15/2012 22:50,photo,14,1,2,14,0,0,0,0,0
246675545449582_267159886734481,9/15/2012 5:14,photo,11,7,0,11,0,0,0,0,0
246675545449582_267151946735275,9/15/2012 4:28,photo,21,4,0,21,0,0,0,0,0
246675545449582_267133743403762,9/15/2012 2:35,photo,30,12,0,30,0,0,0,0,0
246675545449582_266741873442949,9/13/2012 21:56,photo,37,13,0,37,0,0,0,0,0
246675545449582_266722150111588,9/13/2012 20:33,photo,10,5,0,10,0,0,0,0,0
246675545449582_266575680126235,9/13/2012 11:02,photo,21,6,0,21,0,0,0,0,0
246675545449582_266574983459638,9/13/2012 10:59,photo,15,1,0,15,0,0,0,0,0
246675545449582_266477330136070,9/13/2012 3:53,photo,19,3,0,19,0,0,0,0,0
246675545449582_266475326802937,9/13/2012 3:39,photo,14,1,0,14,0,0,0,0,0
246675545449582_266145073502629,09-12-12 2:30,photo,14,8,0,14,0,0,0,0,0
246675545449582_265611280222675,09-10-12 12:21,photo,12,0,0,12,0,0,0,0,0
246675545449582_265568490226954,09-10-12 10:04,photo,14,12,0,14,0,0,0,0,0
246675545449582_265562240227579,09-10-12 9:43,photo,16,3,0,16,0,0,0,0,0
246675545449582_265548726895597,09-10-12 8:59,photo,16,0,0,16,0,0,0,0,0
246675545449582_265533533563783,09-10-12 8:09,photo,20,3,0,20,0,0,0,0,0
246675545449582_265524703564666,09-10-12 7:36,photo,30,10,0,30,0,0,0,0,0
246675545449582_265504066900063,09-10-12 6:49,photo,14,8,0,14,0,0,0,0,0
246675545449582_265437903573346,09-10-12 0:59,photo,35,10,0,35,0,0,0,0,0
246675545449582_265420880241715,09-09-12 23:23,photo,21,4,0,21,0,0,0,0,0
246675545449582_265417793575357,09-09-12 23:05,photo,20,7,0,20,0,0,0,0,0
246675545449582_265408963576240,09-09-12 22:15,photo,22,10,13,22,0,0,0,0,0
246675545449582_265215636928906,09-09-12 10:13,photo,32,14,0,32,0,0,0,0,0
246675545449582_265168940266909,09-09-12 7:41,photo,12,6,0,12,0,0,0,0,0
246675545449582_265165350267268,09-09-12 7:28,photo,11,6,0,11,0,0,0,0,0
246675545449582_265109326939537,09-09-12 3:08,photo,12,0,0,12,0,0,0,0,0
246675545449582_265097336940736,09-09-12 2:06,photo,12,0,0,12,0,0,0,0,0
246675545449582_265096510274152,09-09-12 2:01,photo,16,1,0,16,0,0,0,0,0
246675545449582_265078393609297,09-09-12 0:29,photo,21,5,1,21,0,0,0,0,0
246675545449582_264938946956575,09-08-12 14:02,photo,14,2,0,14,0,0,0,0,0
246675545449582_264843656966104,09-08-12 8:28,photo,16,3,0,16,0,0,0,0,0
246675545449582_264772010306602,09-08-12 2:40,photo,14,0,0,14,0,0,0,0,0
246675545449582_264495450334258,09-07-12 7:39,photo,22,12,0,22,0,0,0,0,0
246675545449582_264494350334368,09-07-12 7:35,photo,18,0,0,18,0,0,0,0,0
246675545449582_264448380338965,09-07-12 4:32,photo,25,10,0,25,0,0,0,0,0
246675545449582_264397323677404,09-07-12 0:21,photo,22,28,0,22,0,0,0,0,0
246675545449582_264383847012085,09-06-12 23:17,photo,9,6,0,9,0,0,0,0,0
246675545449582_264177843699352,09-06-12 9:16,photo,16,3,0,16,0,0,0,0,0
246675545449582_264173007033169,09-06-12 9:01,photo,16,7,0,16,0,0,0,0,0
246675545449582_264167870367016,09-06-12 8:43,photo,25,5,0,25,0,0,0,0,0
246675545449582_264166627033807,09-06-12 8:38,photo,12,5,0,12,0,0,0,0,0
246675545449582_264092513707885,09-06-12 3:06,photo,18,2,0,18,0,0,0,0,0
246675545449582_264089710374832,09-06-12 2:52,photo,19,12,0,19,0,0,0,0,0
246675545449582_264081010375702,09-06-12 2:03,photo,25,0,0,25,0,0,0,0,0
246675545449582_264078163709320,09-06-12 1:48,photo,23,11,0,23,0,0,0,0,0
246675545449582_264069283710208,09-06-12 1:13,photo,14,3,0,14,0,0,0,0,0
246675545449582_263857413731395,09-05-12 10:28,photo,24,3,0,24,0,0,0,0,0
246675545449582_263839097066560,09-05-12 9:33,photo,36,8,0,36,0,0,0,0,0
246675545449582_263829537067516,09-05-12 9:00,photo,22,6,0,22,0,0,0,0,0
246675545449582_263761370407666,09-05-12 4:15,photo,28,6,0,28,0,0,0,0,0
246675545449582_263700433747093,09-04-12 22:18,photo,15,10,0,15,0,0,0,0,0
246675545449582_263520797098390,09-04-12 9:58,photo,22,5,0,22,0,0,0,0,0
246675545449582_263516363765500,09-04-12 9:41,photo,21,1,0,21,0,0,0,0,0
246675545449582_263425623774574,09-04-12 3:01,photo,32,7,0,32,0,0,0,0,0
246675545449582_263392330444570,09-03-12 23:35,photo,19,1,3,19,0,0,0,0,0
246675545449582_263378787112591,09-03-12 22:27,photo,12,5,0,12,0,0,0,0,0
246675545449582_263019493815187,09-02-12 21:01,photo,12,3,0,12,0,0,0,0,0
246675545449582_262836620500141,09-02-12 8:50,photo,22,11,0,22,0,0,0,0,0
246675545449582_262833670500436,09-02-12 8:40,photo,17,2,0,17,0,0,0,0,0
246675545449582_262748423842294,09-02-12 2:54,photo,13,0,0,13,0,0,0,0,0
246675545449582_262505383866598,09-01-12 9:24,photo,24,2,2,24,0,0,0,0,0
246675545449582_262499530533850,09-01-12 9:06,photo,16,10,0,16,0,0,0,0,0
246675545449582_262456187204851,09-01-12 6:30,photo,19,17,1,19,0,0,0,0,0
246675545449582_262453763871760,09-01-12 6:18,photo,31,13,0,31,0,0,0,0,0
246675545449582_262437227206747,09-01-12 4:42,photo,11,4,0,11,0,0,0,0,0
246675545449582_262394260544377,09-01-12 0:41,photo,21,0,0,21,0,0,0,0,0
246675545449582_262390667211403,09-01-12 0:28,photo,17,5,0,17,0,0,0,0,0
246675545449582_262385753878561,09-01-12 0:04,photo,23,0,0,23,0,0,0,0,0
246675545449582_262381960545607,8/31/2012 23:42,photo,17,2,2,17,0,0,0,0,0
246675545449582_262228000561003,8/31/2012 12:32,photo,23,2,2,23,0,0,0,0,0
246675545449582_262193007231169,8/31/2012 10:40,photo,16,3,0,16,0,0,0,0,0
246675545449582_262067997243670,8/31/2012 1:02,photo,22,4,0,22,0,0,0,0,0
246675545449582_262037750580028,8/30/2012 23:17,photo,14,7,0,14,0,0,0,0,0
246675545449582_262033603913776,8/30/2012 22:56,photo,25,2,0,25,0,0,0,0,0
246675545449582_261811090602694,8/30/2012 10:05,photo,19,6,0,19,0,0,0,0,0
246675545449582_261792043937932,8/30/2012 9:00,photo,11,4,0,11,0,0,0,0,0
246675545449582_261790867271383,8/30/2012 8:56,photo,21,12,0,21,0,0,0,0,0
246675545449582_261711457279324,8/30/2012 4:06,photo,12,2,0,12,0,0,0,0,0
246675545449582_261696393947497,8/30/2012 2:41,photo,12,14,0,12,0,0,0,0,0
246675545449582_261641123953024,8/29/2012 21:52,photo,12,0,0,12,0,0,0,0,0
246675545449582_261415360642267,8/29/2012 8:45,photo,36,5,0,36,0,0,0,0,0
246675545449582_261320883985048,8/29/2012 2:24,photo,12,1,0,12,0,0,0,0,0
246675545449582_261292537321216,8/29/2012 0:02,photo,11,0,0,11,0,0,0,0,0
246675545449582_260972190686584,8/28/2012 3:03,photo,38,10,0,38,0,0,0,0,0
246675545449582_260925047357965,8/27/2012 22:24,photo,37,8,0,37,0,0,0,0,0
246675545449582_260764287374041,8/27/2012 10:29,photo,49,10,0,49,0,0,0,0,0
246675545449582_260698800713923,8/27/2012 6:20,photo,11,1,0,11,0,0,0,0,0
246675545449582_260687440715059,8/27/2012 5:22,photo,10,5,0,10,0,0,0,0,0
246675545449582_260677590716044,8/27/2012 4:34,photo,9,4,0,9,0,0,0,0,0
246675545449582_260677230716080,8/27/2012 4:32,photo,13,4,0,13,0,0,0,0,0
246675545449582_260672234049913,8/27/2012 4:06,photo,18,4,0,18,0,0,0,0,0
246675545449582_260627780721025,8/27/2012 0:20,photo,15,0,0,15,0,0,0,0,0
246675545449582_260422397408230,8/26/2012 9:20,photo,14,0,0,14,0,0,0,0,0
246675545449582_260346567415813,8/26/2012 4:38,photo,21,1,0,21,0,0,0,0,0
246675545449582_260343777416092,8/26/2012 4:21,photo,14,3,0,14,0,0,0,0,0
246675545449582_260342814082855,8/26/2012 4:15,photo,16,3,0,16,0,0,0,0,0
246675545449582_260339360749867,8/26/2012 3:54,photo,12,4,0,12,0,0,0,0,0
246675545449582_260338967416573,8/26/2012 3:52,photo,12,2,0,12,0,0,0,0,0
246675545449582_260337354083401,8/26/2012 3:42,photo,23,5,0,23,0,0,0,0,0
246675545449582_260336974083439,8/26/2012 3:39,photo,35,9,1,35,0,0,0,0,0
246675545449582_260320554085081,8/26/2012 2:06,photo,18,4,0,18,0,0,0,0,0
246675545449582_260277547422715,8/25/2012 22:56,photo,12,1,0,12,0,0,0,0,0
246675545449582_260276430756160,8/25/2012 22:49,photo,25,1,0,25,0,0,0,0,0
246675545449582_260039407446529,8/25/2012 5:00,photo,19,10,0,19,0,0,0,0,0
246675545449582_260032484113888,8/25/2012 4:25,photo,13,5,0,13,0,0,0,0,0
246675545449582_260025590781244,8/25/2012 3:41,photo,14,11,0,14,0,0,0,0,0
246675545449582_260011090782694,8/25/2012 2:16,photo,36,13,0,36,0,0,0,0,0
